Doc_ID,Title,FinBERT_Label,Source
12084,"updates - tata consultancy services limited has informed the exchange regarding 'press release-tcs partners with khan bank to future-proof its operations, enhance customer experience and propel innovation leveraging ai and ml'.",positive,NSE
12085,"analysts/institutional investor meet/con. call updates - pursuant to regulation 30 read with schedule iii of the sebi (listing obligations and disclosure requirements), regulations 2015, we wish to inform you that the audio recording of the earnings call for the quarter ended on june 30, 2025 is available on the company s website at: https://www.heromotocorp.com/en-in/company/investors/investor-relations/investor-calendar.html?key1=calendar",negative,NSE
12086,"shareholders meeting - icici bank limited has informed the exchange regarding voting results of annual general meeting held on august 29, 2024",neutral,NSE
12087,news verification - the exchange has sought clarification from hdfc bank limited with respect to recent news item captioned hdfc bank shares fall 2.5% after report on internal probe into rs 45 crore interest payments. the response from the company is attached.,negative,NSE
12088,esop/esos/esps - axis bank limited has informed the exchange regarding allotment of 298189 shares.,positive,NSE
12089,"general updates - icici bank limited has informed the exchange about disclosure under regulation 30 of the sebi (listing obligations & disclosure requirements) regulations, 2015",negative,NSE
12090,"press release - bharti airtel limited has informed the exchange regarding a press release dated april 04, 2024, titled ""(a) airtel expands its network footprint in sehore district under its rural enhancement project , (b) airtel expands its network footprint in thiruvananthapuram district under its rural enhancement project"".",positive,NSE
12091,"press release - infosys limited has informed the exchange regarding a press release dated september 16, 2024, titled ""infosys collaborates with life insurance corporation of india to accelerate digital transformation"".",neutral,NSE
12092,"allotment of securities - this is to inform you that icici bank has allotted 598,564 equity shares of face value of rs.2 each on august 29, 2024 under the icici bank employees stock option scheme-2000. the above allotment has been approved by two executive directors today at 6:24 p.m. (being time of the last approval) pursuant to the power delegated by the board of directors of the bank at its meeting held on october 21, 2023.",positive,NSE
12093,"allotment of securities - icici bank has allotted 37,776 equity shares of face value of rs 2 each on january 9, 2024 under the icici bank employees stock option scheme-2000. the above allotment has been approved by two executive directors today at 9.56 a.m. (being time of the last approval) pursuant to the power delegated by the board of directors of the bank at its meeting held on october 21, 2023.",positive,NSE
12094,"certificate under sebi (depositories and participants) regulations, 2018 - nestle india limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
12095,esop/esos/esps - hdfc bank limited has informed the exchange regarding allotment of 6268426 shares.,positive,NSE
12096,updates - infosys limited has informed the exchange regarding 'incora and infosys collaborate to advance ai-enabled supply chain operations'.,positive,NSE
12097,"acquisition - mahindra & mahindra limited has informed the exchange about intimation by mahindra & mahindra financial services limited, a listed subsidiary of the company ( mmfsl ), under regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015 ( lodr ) regarding outcome of its board meeting",positive,NSE
12098,"esop/esos/esps - hdfc bank limited has informed the exchange regarding grant of stock options under employee stock option scheme - esos 58 and restricted stock units under employees stock incentive master scheme - 2022 rsu 009, rsu 010 and rsu 011",neutral,NSE
12099,"press release - larsen & toubro limited has informed the exchange regarding a press release dated january 30, 2025, titled ""l&t minerals & metals vertical wins (significant*) order in the middle east"".",positive,NSE
12100,"loss of share certificates - pursuant to regulation 39(3) of the securities and exchange board of india (listingobligations and disclosure requirements) regulations, 2015, we enclose the informationregarding loss of share certificate(s) received from the shareholder(s) of the company onmay 23, 2024 and may 24, 2024 aggregating to 22,668 (twenty two thousand sixhundred and sixty eight) shares. as required under sebi circular no. sebi / ho /mirsd / mirsd_ rtamb / p / cir / 2022 / 8 dated january 25, 2022, the company shallissue letter of confirmation to the shareholders after compliance of required formalities.",negative,NSE
12101,"action(s) taken or orders passed - announcement under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015",negative,NSE
12102,updates - icici bank limited has informed the exchange regarding annual report,neutral,NSE
12103,"copy of newspaper publication - announcement under regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015",negative,NSE
